NodeNumber,xPos,yPos,zPos
2024430,3.1615200e+03,4.8567999e+02,3.5260001e+02
2024431,3.1700500e+03,4.7809998e+02,3.5707999e+02
2024432,3.1142900e+03,4.9653998e+02,3.2922000e+02
2024433,3.1016399e+03,5.0328998e+02,3.2407001e+02
2024434,3.0890500e+03,5.1029999e+02,3.1919000e+02
2024435,3.0744900e+03,5.1367999e+02,3.1600998e+02
2024436,3.1270000e+03,5.3997998e+02,3.3678000e+02
2024437,3.1110100e+03,5.4362000e+02,3.2934000e+02
2024438,3.0945999e+03,5.4723999e+02,3.2297998e+02
2024439,3.0774299e+03,5.5021997e+02,3.1844000e+02
2024440,3.0772400e+03,5.3847998e+02,3.1641998e+02
2024441,3.0938499e+03,5.3589996e+02,3.2066998e+02
2024442,3.1087100e+03,5.3232001e+02,3.2656000e+02
2024443,3.1233098e+03,5.2756000e+02,3.3325998e+02
2024444,3.0761199e+03,5.2691998e+02,3.1694000e+02
2024445,3.0917400e+03,5.2462000e+02,3.2076999e+02
2024446,3.1053499e+03,5.1983997e+02,3.2612000e+02
2024447,3.1187800e+03,5.1351996e+02,3.3188998e+02
2024448,3.2137300e+03,4.4378000e+02,3.7672000e+02
2024449,3.2154800e+03,4.6179999e+02,3.7889999e+02
2024450,3.2097500e+03,4.5737000e+02,3.7547000e+02
2024451,3.2040100e+03,4.5292999e+02,3.7201999e+02
2024452,3.2106599e+03,4.7669000e+02,3.7442999e+02
2024453,3.1962200e+03,4.8894000e+02,3.6751999e+02
2024454,3.2080999e+03,4.6797000e+02,3.7434000e+02
2024455,3.2006799e+03,4.7413998e+02,3.6985999e+02
2024456,3.1913000e+03,4.7387000e+02,3.6788998e+02
2024457,3.2310500e+03,4.7109998e+02,3.8595999e+02
2024458,3.2166899e+03,4.8639999e+02,3.7845999e+02
2024459,3.2018398e+03,5.0112997e+02,3.7387000e+02
2024460,3.1885400e+03,4.6867999e+02,3.6663000e+02
2024461,3.1857500e+03,4.6350000e+02,3.6544998e+02
2024462,3.1896799e+03,4.5604999e+02,3.6728998e+02
2024463,3.1964700e+03,4.5384998e+02,3.6794000e+02
2024464,2.9480500e+03,5.1515997e+02,3.1913998e+02
2024465,2.9286099e+03,5.1541998e+02,3.1835001e+02
2024466,2.9091799e+03,5.1569000e+02,3.1756000e+02
2024467,2.8897300e+03,5.1601001e+02,3.1726999e+02
2024468,2.8702800e+03,5.1633997e+02,3.1722998e+02
2024469,2.8507600e+03,5.1664996e+02,3.1720999e+02
2024470,2.8313101e+03,5.1694000e+02,3.1725998e+02
2024471,2.8118599e+03,5.1721997e+02,3.1729999e+02
2024472,2.7929399e+03,5.1748999e+02,3.1734000e+02
2024473,2.9443098e+03,5.1520001e+02,3.3672000e+02
2024474,2.9257300e+03,5.1531000e+02,3.3334000e+02
2024475,2.9071499e+03,5.1545001e+02,3.2995999e+02
2024476,2.8881899e+03,5.1576996e+02,3.2794998e+02
2024477,2.8690798e+03,5.1619000e+02,3.2650000e+02
2024478,2.8499900e+03,5.1654999e+02,3.2509000e+02
2024479,2.8308499e+03,5.1684998e+02,3.2370999e+02
2024480,2.8117100e+03,5.1714996e+02,3.2234000e+02
2024481,2.7929700e+03,5.1745001e+02,3.2100000e+02
2024482,2.9405698e+03,5.1526001e+02,3.5431000e+02
2024483,2.9228999e+03,5.1522998e+02,3.4822998e+02
2024484,2.9052200e+03,5.1520996e+02,3.4214999e+02
2024485,2.8867300e+03,5.1556000e+02,3.3847000e+02
2024486,2.8679600e+03,5.1604999e+02,3.3557999e+02
2024487,2.8492000e+03,5.1645001e+02,3.3276999e+02
2024488,2.8303799e+03,5.1676996e+02,3.3004999e+02
2024489,2.8115500e+03,5.1708002e+02,3.2732999e+02
2024490,2.7930100e+03,5.1740997e+02,3.2466000e+02
2024491,2.9368298e+03,5.1533002e+02,3.7189999e+02
2024492,2.9201099e+03,5.1514996e+02,3.6301999e+02
2024493,2.9033999e+03,5.1495996e+02,3.5413000e+02
2024494,2.8853298e+03,5.1537000e+02,3.4882999e+02
2024495,2.8669199e+03,5.1592999e+02,3.4444998e+02
2024496,2.8483999e+03,5.1635999e+02,3.4026999e+02
2024497,2.8298999e+03,5.1667999e+02,3.3626999e+02
2024498,2.8113899e+03,5.1701001e+02,3.3228000e+02
2024499,2.7930500e+03,5.1735999e+02,3.2832001e+02
2024500,2.9818000e+03,5.1502997e+02,3.3047000e+02
2024501,2.9822400e+03,5.1460999e+02,3.4672998e+02
2024502,2.9826799e+03,5.1420001e+02,3.6300000e+02
2024503,2.9831199e+03,5.1378998e+02,3.7926999e+02
2024504,2.9835598e+03,5.1339996e+02,3.9553000e+02
2024505,2.9826599e+03,5.1320001e+02,4.1166998e+02
2024506,2.9816099e+03,5.1301996e+02,4.2779999e+02
2024507,2.9805500e+03,5.1283002e+02,4.4391998e+02
2024508,2.9794900e+03,5.1264001e+02,4.6003998e+02
2024509,2.9668098e+03,5.1512000e+02,3.4428000e+02
2024510,2.9678799e+03,5.1476996e+02,3.5731000e+02
2024511,2.9689600e+03,5.1442999e+02,3.7034000e+02
2024512,2.9700300e+03,5.1408997e+02,3.8338000e+02
2024513,2.9711099e+03,5.1376001e+02,3.9641000e+02
2024514,2.9697200e+03,5.1365997e+02,4.0923999e+02
2024515,2.9681499e+03,5.1357001e+02,4.2506000e+02
2024516,2.9665100e+03,5.1350000e+02,4.3488000e+02
2024517,2.9648999e+03,5.1340997e+02,4.4769998e+02
2024518,2.9518198e+03,5.1522998e+02,3.5809000e+02
2024519,2.9535300e+03,5.1494000e+02,3.6785001e+02
2024520,2.9552500e+03,5.1466998e+02,3.7760999e+02
2024521,2.9569700e+03,5.1439001e+02,3.8738000e+02
2024522,2.9586799e+03,5.1412000e+02,3.9713998e+02
2024523,2.9567700e+03,5.1412000e+02,4.0669998e+02
2024524,2.9546099e+03,5.1414001e+02,4.1625998e+02
2024525,2.9524600e+03,5.1415997e+02,4.2581000e+02
2024526,2.9503000e+03,5.1417999e+02,4.3537000e+02
2024527,2.9391899e+03,5.1512000e+02,3.7835999e+02
2024528,2.9415598e+03,5.1490997e+02,3.8481000e+02
2024529,2.9439199e+03,5.1470001e+02,3.9126999e+02
2024530,2.9462900e+03,5.1448999e+02,3.9772000e+02
2024531,2.9437900e+03,5.1458997e+02,4.0404999e+02
2024532,2.9410999e+03,5.1470996e+02,4.1038000e+02
2024533,2.9383999e+03,5.1483002e+02,4.1670999e+02
2024534,2.9357100e+03,5.1494000e+02,4.2303000e+02
2024535,2.9638098e+03,5.1512000e+02,3.4032999e+02
2024536,2.9710598e+03,5.1508002e+02,3.3029999e+02
2024537,2.9805400e+03,5.1501996e+02,3.1747998e+02
2024538,2.9536299e+03,5.1519000e+02,3.4641998e+02
2024539,2.9583098e+03,5.1513000e+02,3.3294000e+02
2024540,2.9643000e+03,5.1508997e+02,3.1831000e+02
2024541,2.9486199e+03,5.1978998e+02,3.1142999e+02
2024542,2.9292800e+03,5.1962000e+02,3.1057001e+02
2024543,2.9099500e+03,5.1945001e+02,3.0970999e+02
2024544,2.8905999e+03,5.1976001e+02,3.0938998e+02
2024545,2.8712500e+03,5.2034998e+02,3.0938000e+02
2024546,2.8519600e+03,5.2079999e+02,3.0941998e+02
2024547,2.8325999e+03,5.2098999e+02,3.0954999e+02
2024548,2.8132400e+03,5.2116998e+02,3.0969998e+02
2024549,2.7933599e+03,5.2135999e+02,3.0984000e+02
2024550,2.9273198e+03,5.5547998e+02,3.0923999e+02
2024551,2.9089800e+03,5.5422998e+02,3.0820999e+02
2024552,2.8905400e+03,5.5353998e+02,3.0884000e+02
2024553,2.8720999e+03,5.5284998e+02,3.0947998e+02
2024554,2.8536599e+03,5.5239001e+02,3.1013998e+02
2024555,2.8352100e+03,5.5251996e+02,3.1085001e+02
2024556,2.8167600e+03,5.5264996e+02,3.1156000e+02
2024557,2.7983298e+03,5.5277997e+02,3.1226999e+02
2024558,2.9265500e+03,5.3801001e+02,3.0897000e+02
2024559,2.9077000e+03,5.3779999e+02,3.0757999e+02
2024560,2.8895598e+03,5.3748999e+02,3.0792999e+02
2024561,2.8714199e+03,5.3722998e+02,3.0826999e+02
2024562,2.8532600e+03,5.3703998e+02,3.0859000e+02
2024563,2.8348198e+03,5.3695001e+02,3.0887000e+02
2024564,2.8163699e+03,5.3685999e+02,3.0913998e+02
2024565,2.7977300e+03,5.3676996e+02,3.0939999e+02
2024566,2.9850300e+03,5.2183002e+02,3.1088998e+02
2024567,2.9668298e+03,5.2081000e+02,3.1116000e+02
2024568,2.9747000e+03,5.1264001e+02,4.7506000e+02
2024569,2.9553098e+03,5.1339996e+02,4.7775000e+02
2024570,2.9359199e+03,5.1415997e+02,4.8044000e+02
2024571,2.9150999e+03,5.1491998e+02,4.8134998e+02
2024572,2.8969099e+03,5.1542999e+02,4.8239999e+02
2024573,2.8773298e+03,5.1595996e+02,4.8201999e+02
2024574,2.8577800e+03,5.1665997e+02,4.8257999e+02
2024575,2.8382800e+03,5.1753998e+02,4.8417999e+02
2024576,2.8187700e+03,5.1842999e+02,4.8578000e+02
2024577,2.7992600e+03,5.1931000e+02,4.8737000e+02
2024578,2.9600598e+03,5.1328998e+02,4.6381000e+02
2024579,2.9406299e+03,5.1392999e+02,4.6759000e+02
2024580,2.9225999e+03,5.1451996e+02,4.7109998e+02
2024581,2.9068999e+03,5.1501996e+02,4.7281000e+02
2024582,2.8886499e+03,5.1558997e+02,4.7362997e+02
2024583,2.8717500e+03,5.1612000e+02,4.7439999e+02
2024584,2.8530100e+03,5.1683002e+02,4.7644998e+02
2024585,2.8347300e+03,5.1756000e+02,4.7888998e+02
2024586,2.9465698e+03,5.1384998e+02,4.5275000e+02
2024587,2.9282500e+03,5.1427997e+02,4.5779999e+02
2024588,2.9122900e+03,5.1466998e+02,4.6206000e+02
2024589,2.8979099e+03,5.1517999e+02,4.6372998e+02
2024590,2.8809700e+03,5.1578998e+02,4.6569998e+02
2024591,2.8665798e+03,5.1629999e+02,4.6737997e+02
2024592,2.8481699e+03,5.1695001e+02,4.7073999e+02
2024593,2.8311299e+03,5.1754999e+02,4.7389999e+02
2024594,2.8140999e+03,5.1815997e+02,4.7704999e+02
2024595,2.7970698e+03,5.1876996e+02,4.8019998e+02
2024596,2.9342300e+03,5.1432001e+02,4.4187000e+02
2024597,2.9181599e+03,5.1445996e+02,4.4838000e+02
2024598,2.9040100e+03,5.1478998e+02,4.5275998e+02
2024599,2.8895400e+03,5.1538000e+02,4.5556998e+02
2024600,2.8738499e+03,5.1601996e+02,4.5862000e+02
2024601,2.8598699e+03,5.1652997e+02,4.6156000e+02
2024602,2.8432700e+03,5.1703998e+02,4.6547000e+02
2024603,2.8275000e+03,5.1751996e+02,4.6919000e+02
2024604,2.9230400e+03,5.1470996e+02,4.3117999e+02
2024605,2.9103699e+03,5.1446997e+02,4.3932999e+02
2024606,2.8962800e+03,5.1495001e+02,4.4426999e+02
2024607,2.8817800e+03,5.1562000e+02,4.4832999e+02
2024608,2.8672900e+03,5.1628998e+02,4.5238000e+02
2024609,2.8527900e+03,5.1671997e+02,4.5650998e+02
2024610,2.8383000e+03,5.1708997e+02,4.6063998e+02
2024611,2.8238198e+03,5.1745996e+02,4.6476999e+02
2024612,2.8093398e+03,5.1783002e+02,4.6889999e+02
2024613,2.7948799e+03,5.1819000e+02,4.7303000e+02
2024614,3.2086899e+03,4.0723999e+02,5.0697998e+02
2024615,3.2095100e+03,4.0626999e+02,4.9254999e+02
2024616,3.2101099e+03,4.0550000e+02,4.7788998e+02
2024617,3.2105000e+03,4.0487000e+02,4.6178000e+02
2024618,3.2107200e+03,4.0466000e+02,4.4669000e+02
2024619,3.2108000e+03,4.0489999e+02,4.3159000e+02
2024620,3.2102200e+03,4.0584000e+02,4.0897000e+02
2024621,2.9340999e+03,5.2581000e+02,3.9816000e+02
2024622,2.9313198e+03,5.2633997e+02,3.9023999e+02
2024623,2.9285400e+03,5.2688000e+02,3.8231998e+02
2024624,2.9118000e+03,5.2760999e+02,3.7484000e+02
2024625,2.8949600e+03,5.2817999e+02,3.6763998e+02
2024626,2.8777500e+03,5.2819000e+02,3.6129999e+02
2024627,2.8605300e+03,5.2813000e+02,3.5497998e+02
2024628,2.8436599e+03,5.2542999e+02,3.4831000e+02
2024629,2.8267800e+03,5.2270996e+02,3.4166998e+02
2024630,2.8099199e+03,5.2002997e+02,3.3498999e+02
2024631,2.9262200e+03,5.2723999e+02,4.1520999e+02
2024632,2.9301599e+03,5.2651996e+02,4.0667999e+02
2024633,2.9134500e+03,5.2733002e+02,4.2188000e+02
2024634,2.9004399e+03,5.2735999e+02,4.2800000e+02
2024635,2.8869900e+03,5.2727997e+02,4.3317999e+02
2024636,2.8735400e+03,5.2721997e+02,4.3835999e+02
2024637,2.8601799e+03,5.2670996e+02,4.4373999e+02
2024638,2.8471199e+03,5.2501996e+02,4.4959998e+02
2024639,2.8340601e+03,5.2332001e+02,4.5545999e+02
2024640,2.8210000e+03,5.2160999e+02,4.6131998e+02
2024641,3.0998398e+03,4.9620999e+02,5.0125000e+02
2024642,3.1041599e+03,5.1128998e+02,5.0241000e+02
2024643,3.1084800e+03,5.2637000e+02,5.0359000e+02
2024644,3.1131399e+03,5.4553998e+02,5.0279999e+02
2024645,3.0865898e+03,5.0119000e+02,4.9706998e+02
2024646,3.0909199e+03,5.1626996e+02,4.9822998e+02
2024647,3.0952300e+03,5.3134998e+02,4.9939999e+02
2024648,3.0998999e+03,5.4851996e+02,4.9860999e+02
2024649,3.0725898e+03,5.0554999e+02,4.9338998e+02
2024650,3.0769199e+03,5.2063000e+02,4.9453998e+02
2024651,3.0812400e+03,5.3570996e+02,4.9570999e+02
2024652,3.0858999e+03,5.5087000e+02,4.9491000e+02
2024653,3.0578999e+03,5.0925000e+02,4.9023999e+02
2024654,3.0622200e+03,5.2433002e+02,4.9138998e+02
2024655,3.0665400e+03,5.3940997e+02,4.9256000e+02
2024656,3.0712100e+03,5.5458002e+02,4.9176999e+02
2024657,3.0425500e+03,5.1229999e+02,4.8764999e+02
2024658,3.0468799e+03,5.2738000e+02,4.8879999e+02
2024659,3.0512000e+03,5.4245996e+02,4.8997000e+02
2024660,3.0610100e+03,5.5641998e+02,4.9072998e+02
2024661,3.0266199e+03,5.1469000e+02,4.8562000e+02
2024662,3.0309399e+03,5.2976996e+02,4.8678000e+02
2024663,3.0352700e+03,5.4484998e+02,4.8794998e+02
2024664,3.0454600e+03,5.5887000e+02,4.8972998e+02
2024665,3.0101499e+03,5.1647998e+02,4.8414999e+02
2024666,3.0144700e+03,5.3156000e+02,4.8531998e+02
2024667,3.0188000e+03,5.4664001e+02,4.8650000e+02
2024668,3.0172500e+03,5.6277997e+02,4.8706998e+02
2024669,2.9931899e+03,5.1771997e+02,4.8322000e+02
2024670,2.9975100e+03,5.3279999e+02,4.8438998e+02
2024671,3.0018398e+03,5.4788000e+02,4.8556998e+02
2024672,3.0011699e+03,5.6316998e+02,4.8662000e+02
2024673,2.9757600e+03,5.1847998e+02,4.8278000e+02
2024674,2.9800898e+03,5.3356000e+02,4.8395999e+02
2024675,2.9844199e+03,5.4864001e+02,4.8517999e+02
2024676,2.9837500e+03,5.6392999e+02,4.8619998e+02
2024677,2.9578999e+03,5.1884998e+02,4.8281000e+02
2024678,2.9622300e+03,5.3392999e+02,4.8398999e+02
2024679,2.9665598e+03,5.4908002e+02,4.8572998e+02
2024680,2.9708799e+03,5.6408997e+02,4.8634998e+02
2024681,2.9396099e+03,5.1894000e+02,4.8323999e+02
2024682,2.9439299e+03,5.3401996e+02,4.8442999e+02
2024683,2.9482500e+03,5.4913000e+02,4.8584000e+02
2024684,2.9525798e+03,5.6417999e+02,4.8678000e+02
2024685,2.9208899e+03,5.1884998e+02,4.8403998e+02
2024686,2.9252100e+03,5.3392999e+02,4.8522998e+02
2024687,2.9295400e+03,5.4901001e+02,4.8641000e+02
2024688,2.9338599e+03,5.6408997e+02,4.8757999e+02
2024689,2.9017300e+03,5.1870996e+02,4.8512000e+02
2024690,2.9060500e+03,5.3378998e+02,4.8631998e+02
2024691,2.9103799e+03,5.4887000e+02,4.8750998e+02
2024692,2.9147000e+03,5.6395001e+02,4.8867999e+02
2024693,2.8821099e+03,5.1866998e+02,4.8644000e+02
2024694,2.8864399e+03,5.3375000e+02,4.8763998e+02
2024695,2.8907700e+03,5.4882001e+02,4.8882999e+02
2024696,2.8950898e+03,5.6390997e+02,4.9000000e+02
2024697,2.8620400e+03,5.1889001e+02,4.8789999e+02
2024698,2.8663699e+03,5.3395996e+02,4.8910999e+02
2024699,2.8706899e+03,5.4903998e+02,4.9029999e+02
2024700,2.8750200e+03,5.6412000e+02,4.9147000e+02
2024701,2.8414900e+03,5.1954999e+02,4.8942999e+02
2024702,2.8458198e+03,5.3463000e+02,4.9063998e+02
2024703,2.8501499e+03,5.4970001e+02,4.9182999e+02
2024704,2.8544700e+03,5.6477997e+02,4.9300000e+02
2024705,2.8204700e+03,5.2088000e+02,4.9091000e+02
2024706,2.8248000e+03,5.3595996e+02,4.9212000e+02
2024707,2.8291299e+03,5.5103998e+02,4.9331000e+02
2024708,2.8334500e+03,5.6612000e+02,4.9447998e+02
2024709,2.7990100e+03,5.2314001e+02,4.9222998e+02
2024710,2.8033398e+03,5.3821997e+02,4.9345999e+02
2024711,2.8076699e+03,5.5328998e+02,4.9467999e+02
2024712,2.8119900e+03,5.6838000e+02,4.9578998e+02
2024713,4.0684700e+03,3.8622998e+02,5.5192999e+02
2024714,3.1872500e+03,5.1047998e+02,5.1427997e+02
2024715,3.0036199e+03,5.3163000e+02,3.1028998e+02
2024716,2.9962100e+03,5.4928998e+02,3.1063998e+02
2024717,2.9960200e+03,5.3681000e+02,3.1119998e+02
2024718,2.9854299e+03,5.4853998e+02,3.1066998e+02
2024719,2.9746399e+03,5.4789001e+02,3.1092999e+02
2024720,2.9640000e+03,5.4721997e+02,3.1003000e+02
2024721,3.0604299e+03,5.2906000e+02,3.1191000e+02
2024722,3.0415300e+03,5.3070996e+02,3.1114999e+02
2024723,3.1864900e+03,5.1538000e+02,3.6426999e+02
2024724,3.1427400e+03,5.3650000e+02,3.4481000e+02
2024725,3.1784900e+03,4.9981000e+02,3.6119000e+02
2024726,3.2248699e+03,4.6270999e+02,3.8244000e+02
2024727,2.9477400e+03,5.2926996e+02,3.1032001e+02
2024728,2.9849800e+03,5.3083002e+02,3.1057999e+02
2024729,2.9663599e+03,5.3004999e+02,3.1044000e+02
2024730,2.9643398e+03,5.3741998e+02,3.1019000e+02
2024731,2.9748000e+03,5.3710999e+02,3.1166000e+02
2024732,2.9854099e+03,5.3695001e+02,3.1141998e+02
2024733,3.2268899e+03,4.0585999e+02,3.8497998e+02
2024734,3.2209500e+03,3.9795999e+02,3.9144000e+02
2024735,3.2389900e+03,3.9791000e+02,3.8956998e+02
2024736,3.2299600e+03,3.9153998e+02,3.9460999e+02
2024737,3.2510898e+03,3.8997000e+02,3.9416000e+02
2024738,3.2422400e+03,3.8279999e+02,3.9966000e+02
2024739,3.2649199e+03,3.8426999e+02,3.9635999e+02
2024740,3.2560300e+03,3.7600998e+02,4.0359000e+02
2024741,3.2794500e+03,3.8013998e+02,3.9713000e+02
2024742,3.2707400e+03,3.7135999e+02,4.0542999e+02
2024743,3.2940300e+03,3.7607999e+02,3.9760999e+02
2024744,3.2861199e+03,3.6738000e+02,4.0553998e+02
2024745,3.3086399e+03,3.7210001e+02,3.9781998e+02
2024746,3.3015498e+03,3.6353998e+02,4.0514999e+02
2024747,3.3232700e+03,3.6819998e+02,3.9773999e+02
2024748,3.3169700e+03,3.5973999e+02,4.0466000e+02
2024749,3.3376499e+03,3.6498999e+02,3.9688998e+02
2024750,3.3323999e+03,3.5594000e+02,4.0410999e+02
2024751,3.3524500e+03,3.6141000e+02,3.9675998e+02
2024752,3.3480898e+03,3.5213998e+02,4.0394998e+02
2024753,3.3672600e+03,3.5784000e+02,3.9664999e+02
2024754,3.3635498e+03,3.4841000e+02,4.0381998e+02
2024755,3.3820598e+03,3.5425998e+02,3.9653000e+02
2024756,3.3790000e+03,3.4467999e+02,4.0369998e+02
2024757,3.3970000e+03,3.5135999e+02,3.9644998e+02
2024758,3.3944500e+03,3.4094998e+02,4.0356998e+02
2024759,3.4118999e+03,3.4876999e+02,3.9653998e+02
2024760,3.4099099e+03,3.3722000e+02,4.0345999e+02
2024761,3.4268599e+03,3.4645999e+02,3.9682999e+02
2024762,3.4253499e+03,3.3347998e+02,4.0331998e+02
2024763,3.4418499e+03,3.4444998e+02,3.9729999e+02
2024764,3.4411299e+03,3.3160999e+02,4.0310999e+02
2024765,3.4568799e+03,3.4273999e+02,3.9797998e+02
2024766,3.4569800e+03,3.3064999e+02,4.0387000e+02
2024767,3.4719199e+03,3.4132001e+02,3.9882999e+02
2024768,3.4727400e+03,3.3078000e+02,4.0594000e+02
2024769,3.3127600e+03,3.6170999e+02,5.1172998e+02
2024770,3.3154299e+03,3.8087000e+02,5.1062000e+02
2024771,3.3181499e+03,4.0001999e+02,5.0950998e+02
2024772,3.3208999e+03,4.1917999e+02,5.0847000e+02
2024773,3.3282300e+03,3.5788998e+02,5.1119000e+02
2024774,3.3308999e+03,3.7704999e+02,5.1006000e+02
2024775,3.3336199e+03,3.9620999e+02,5.0994000e+02
2024776,3.3363799e+03,4.1534998e+02,5.0989999e+02
2024777,3.3437200e+03,3.5413000e+02,5.1101999e+02
2024778,3.3463899e+03,3.7328000e+02,5.0987997e+02
2024779,3.3491099e+03,3.9244000e+02,5.1075998e+02
2024780,3.3518699e+03,4.1159000e+02,5.1073999e+02
2024781,3.3610498e+03,3.4988998e+02,5.1066000e+02
2024782,3.3618899e+03,3.6951999e+02,5.1176999e+02
2024783,3.3645999e+03,3.8866998e+02,5.1369000e+02
2024784,3.3673599e+03,4.0781000e+02,5.1465997e+02
2024785,3.3770498e+03,3.4607001e+02,5.1207001e+02
2024786,3.3820598e+03,4.0785999e+02,5.1875000e+02
2024787,3.3908198e+03,3.4319000e+02,5.1333997e+02
2024788,3.4070598e+03,3.4042999e+02,5.1591998e+02
2024789,3.4233799e+03,3.3809000e+02,5.1853998e+02
2024790,3.4397200e+03,3.3672998e+02,5.2148999e+02
2024791,3.4560598e+03,3.3639999e+02,5.2479999e+02
2024792,3.4723799e+03,3.3647998e+02,5.2823999e+02
2024793,3.2220500e+03,3.9759000e+02,5.0678000e+02
2024794,3.2357100e+03,3.8837000e+02,5.0653000e+02
2024795,3.2494399e+03,3.7925998e+02,5.0626999e+02
2024796,3.2639500e+03,3.7141000e+02,5.0591998e+02
2024797,3.2666899e+03,3.7810001e+02,5.1278998e+02
2024798,3.2790999e+03,3.6491000e+02,5.0562000e+02
2024799,3.2944299e+03,3.5888998e+02,5.0537000e+02
2024800,3.3103098e+03,3.5492999e+02,5.0485999e+02
2024801,3.3263098e+03,3.5100000e+02,5.0431000e+02
2024802,3.3423198e+03,3.4710001e+02,5.0414999e+02
2024803,3.3583198e+03,3.4319998e+02,5.0378998e+02
2024804,3.3743198e+03,3.3938998e+02,5.0419000e+02
2024805,3.3902500e+03,3.3610001e+02,5.0687000e+02
2024806,3.4063298e+03,3.3341998e+02,5.0931998e+02
2024807,3.4224399e+03,3.3122000e+02,5.1194998e+02
2024808,3.4385999e+03,3.2997000e+02,5.1490997e+02
2024809,3.2241599e+03,3.9525000e+02,4.3138998e+02
2024810,3.2240798e+03,3.9500998e+02,4.4647998e+02
2024811,3.2238599e+03,3.9522000e+02,4.6157999e+02
2024812,3.2235000e+03,3.9579999e+02,4.7666998e+02
2024813,3.2228999e+03,3.9659000e+02,4.9173999e+02
2024814,3.2378198e+03,3.8603000e+02,4.3113998e+02
2024815,3.2377400e+03,3.8578998e+02,4.4623999e+02
2024816,3.2375200e+03,3.8598999e+02,4.6132999e+02
2024817,3.2371599e+03,3.8657999e+02,4.7641998e+02
2024818,3.2365598e+03,3.8735999e+02,4.9148999e+02
2024819,3.2515500e+03,3.7691000e+02,4.3088000e+02
2024820,3.2514700e+03,3.7666998e+02,4.4597998e+02
2024821,3.2512500e+03,3.7688000e+02,4.6107999e+02
2024822,3.2508899e+03,3.7745999e+02,4.7616000e+02
2024823,3.2502900e+03,3.7825000e+02,4.9122998e+02
2024824,3.2660500e+03,3.6904999e+02,4.3053000e+02
2024825,3.2659700e+03,3.6881000e+02,4.4563000e+02
2024826,3.2657500e+03,3.6900998e+02,4.6072000e+02
2024827,3.2653899e+03,3.6960001e+02,4.7581000e+02
2024828,3.2647900e+03,3.7038998e+02,4.9087997e+02
2024829,3.2811899e+03,3.6253998e+02,4.3022998e+02
2024830,3.2811099e+03,3.6228998e+02,4.4532999e+02
2024831,3.2808899e+03,3.6250000e+02,4.6042999e+02
2024832,3.2805300e+03,3.6307999e+02,4.7550998e+02
2024833,3.2799299e+03,3.6388000e+02,4.9057999e+02
2024834,3.2965300e+03,3.5650998e+02,4.2997998e+02
2024835,3.2964399e+03,3.5625998e+02,4.4507999e+02
2024836,3.2962300e+03,3.5645999e+02,4.6017999e+02
2024837,3.2958699e+03,3.5704999e+02,4.7525998e+02
2024838,3.2952700e+03,3.5785001e+02,4.9032999e+02
2024839,3.3124199e+03,3.5257001e+02,4.2947000e+02
2024840,3.3123298e+03,3.5232001e+02,4.4456000e+02
2024841,3.3121099e+03,3.5253000e+02,4.5966000e+02
2024842,3.3117500e+03,3.5310999e+02,4.7475000e+02
2024843,3.3111599e+03,3.5391998e+02,4.8981998e+02
2024844,3.3284199e+03,3.4863998e+02,4.2891998e+02
2024845,3.3283298e+03,3.4838998e+02,4.4401999e+02
2024846,3.3281099e+03,3.4859000e+02,4.5912000e+02
2024847,3.3277500e+03,3.4917999e+02,4.7419998e+02
2024848,3.3271499e+03,3.4997998e+02,4.8926999e+02
2024849,3.3444399e+03,3.4476999e+02,4.2875998e+02
2024850,3.3443499e+03,3.4451999e+02,4.4385999e+02
2024851,3.3441299e+03,3.4472000e+02,4.5894998e+02
2024852,3.3437700e+03,3.4529999e+02,4.7403998e+02
2024853,3.3431699e+03,3.4609000e+02,4.8910999e+02
2024854,3.3604500e+03,3.4088000e+02,4.2839999e+02
2024855,3.3603599e+03,3.4063000e+02,4.4350000e+02
2024856,3.3601399e+03,3.4082999e+02,4.5859000e+02
2024857,3.3597800e+03,3.4141998e+02,4.7367999e+02
2024858,3.3591699e+03,3.4219000e+02,4.8875000e+02
2024859,3.3764500e+03,3.3707999e+02,4.2878998e+02
2024860,3.3763599e+03,3.3682999e+02,4.4388998e+02
2024861,3.3761399e+03,3.3703000e+02,4.5898999e+02
2024862,3.3757700e+03,3.3760001e+02,4.7407999e+02
2024863,3.3751599e+03,3.3838000e+02,4.8914999e+02
2024864,3.3923899e+03,3.3378998e+02,4.3147000e+02
2024865,3.3922998e+03,3.3353998e+02,4.4656998e+02
2024866,3.3920698e+03,3.3373999e+02,4.6166000e+02
2024867,3.3917100e+03,3.3432001e+02,4.7675000e+02
2024868,3.3910999e+03,3.3510001e+02,4.9181998e+02
2024869,3.4084700e+03,3.3110999e+02,4.3392999e+02
2024870,3.4083699e+03,3.3085001e+02,4.4903000e+02
2024871,3.4081499e+03,3.3106000e+02,4.6412000e+02
2024872,3.4077800e+03,3.3163998e+02,4.7920999e+02
2024873,3.4071699e+03,3.3241998e+02,4.9428000e+02
2024874,3.4245798e+03,3.2891000e+02,4.3656000e+02
2024875,3.4244900e+03,3.2866000e+02,4.5166000e+02
2024876,3.4242700e+03,3.2887000e+02,4.6675000e+02
2024877,3.4238999e+03,3.2945999e+02,4.8184000e+02
2024878,3.4232900e+03,3.3023999e+02,4.9691000e+02
2024879,3.4395999e+03,3.2897998e+02,5.0025998e+02
2024880,3.4402200e+03,3.2822000e+02,4.8519000e+02
